Subj,Block,Type,Stim,Corr,Trial,Resp,RT,Succ,TrialType,TrialTypeInt
sub-21,Block2,Fix2,stimuli/Dangerous/1.jpg,left,64,left,1.74652889498975,1,Fix2-20,20
sub-21,Block2,Cond,stimuli/Wealth/15.jpg,right,65,right,1.63504161499441,1,Cond-21,21
sub-21,Block2,Fix1,stimuli/Smell/58.jpg,right,66,right,1.91886668500956,1,Fix1-26,26
sub-21,Block2,Fix2,stimuli/Dangerous/39.jpg,left,67,left,1.48109828901943,1,Fix2-21,21
sub-21,Block2,Cond,stimuli/Wealth/46.jpg,right,68,right,2.71647671295796,1,Cond-22,22
sub-21,Block2,Fix1,stimuli/Smell/33.jpg,right,69,right,1.49573262198828,1,Fix1-27,27
sub-21,Block2,Cond,stimuli/Wealth/6.jpg,left,70,right,1.94400343799498,0,Cond-23,23
sub-21,Block2,Fix2,stimuli/Dangerous/38.jpg,left,71,left,1.66874474898214,1,Fix2-22,22
sub-21,Block2,Cond,stimuli/Wealth/17.jpg,right,72,right,3.88363048102474,1,Cond-24,24
sub-21,Block2,Fix2,stimuli/Dangerous/9.jpg,left,73,left,1.47589126095409,1,Fix2-23,23
sub-21,Block2,Fix1,stimuli/Smell/44.jpg,right,74,right,1.40994693001267,1,Fix1-28,28
sub-21,Block2,Fix2,stimuli/Dangerous/50.jpg,left,75,left,1.89109807298519,1,Fix2-24,24
sub-21,Block2,Fix2,stimuli/Dangerous/29.jpg,left,76,left,1.96045775199309,1,Fix2-25,25
sub-21,Block2,Fix1,stimuli/Smell/4.jpg,right,77,right,1.71048328699544,1,Fix1-29,29
sub-21,Block2,Cond,stimuli/Wealth/47.jpg,left,78,right,2.68686426396016,0,Cond-25,25
sub-21,Block2,Fix1,stimuli/Smell/12.jpg,right,79,right,1.74884657497751,1,Fix1-30,30
sub-21,Block2,Fix1,stimuli/Smell/8.jpg,right,80,right,1.79127836797852,1,Fix1-31,31
sub-21,Block2,Cond,stimuli/Wealth/57.jpg,left,81,left,1.76320921600563,1,Cond-26,26
sub-21,Block2,Cond,stimuli/Wealth/2.jpg,right,82,left,2.0617849950213,0,Cond-27,27
sub-21,Block2,Cond,stimuli/Wealth/4.jpg,left,83,left,2.69585278298473,1,Cond-28,28
sub-21,Block2,Fix1,stimuli/Smell/39.jpg,right,84,right,1.59162754996214,1,Fix1-32,32
sub-21,Block2,Fix1,stimuli/Smell/38.jpg,right,85,right,1.87144584796624,1,Fix1-33,33
sub-21,Block2,Fix2,stimuli/Dangerous/20.jpg,left,86,left,1.43883389903931,1,Fix2-26,26
sub-21,Block2,Fix2,stimuli/Dangerous/47.jpg,left,87,left,2.05490778200328,1,Fix2-27,27
sub-21,Block2,Fix1,stimuli/Smell/35.jpg,right,88,right,1.60943738103379,1,Fix1-34,34
sub-21,Block2,Cond,stimuli/Wealth/40.jpg,left,89,left,1.76339681498939,1,Cond-29,29
sub-21,Block2,Fix2,stimuli/Dangerous/14.jpg,left,90,left,1.5372236300027,1,Fix2-28,28
sub-21,Block2,Fix2,stimuli/Dangerous/21.jpg,left,91,left,1.42133630998433,1,Fix2-29,29
sub-21,Block2,Fix2,stimuli/Dangerous/52.jpg,left,92,left,1.61375812301412,1,Fix2-30,30
sub-21,Block2,Fix2,stimuli/Dangerous/26.jpg,left,93,left,1.46392020198982,1,Fix2-31,31
sub-21,Block2,Cond,stimuli/Wealth/42.jpg,right,94,right,2.01382053497946,1,Cond-30,30
sub-21,Block2,Fix1,stimuli/Smell/50.jpg,right,95,right,1.5823147429619,1,Fix1-35,35
sub-21,Block2,Cond,stimuli/Wealth/50.jpg,left,96,left,3.58887162600877,1,Cond-31,31
sub-21,Block2,Fix2,stimuli/Dangerous/15.jpg,left,97,left,1.54294249298982,1,Fix2-32,32
sub-21,Block2,Cond,stimuli/Wealth/36.jpg,right,98,left,2.84783410100499,0,Cond-32,32
sub-21,Block2,Cond,stimuli/Wealth/55.jpg,left,99,right,2.49326596700121,0,Cond-33,33
sub-21,Block2,Fix2,stimuli/Dangerous/44.jpg,left,100,left,2.27032235497609,1,Fix2-33,33
sub-21,Block2,Fix2,stimuli/Dangerous/32.jpg,left,101,left,1.82377380103571,1,Fix2-34,34
sub-21,Block2,Fix2,stimuli/Dangerous/56.jpg,left,102,left,1.58917632797966,1,Fix2-35,35
sub-21,Block2,Fix1,stimuli/Smell/20.jpg,right,103,right,1.59326605399838,1,Fix1-36,36
sub-21,Block2,Cond,stimuli/Wealth/29.jpg,left,104,right,3.12235077901278,0,Cond-34,34
sub-21,Block2,Fix2,stimuli/Dangerous/41.jpg,left,105,left,1.79172668501269,1,Fix2-36,36
sub-21,Block2,Fix2,stimuli/Dangerous/7.jpg,left,106,left,1.39031489298213,1,Fix2-37,37
sub-21,Block2,Cond,stimuli/Wealth/52.jpg,right,107,right,1.35916724795243,1,Cond-35,35
sub-21,Block2,Cond,stimuli/Wealth/20.jpg,left,108,left,1.88564583100379,1,Cond-36,36
sub-21,Block2,Fix1,stimuli/Smell/59.jpg,right,109,right,1.81418414699147,1,Fix1-37,37
sub-21,Block2,Cond,stimuli/Wealth/49.jpg,left,110,left,2.46884472604143,1,Cond-37,37
sub-21,Block2,Cond,stimuli/Wealth/22.jpg,right,111,left,1.96733970101923,0,Cond-38,38
sub-21,Block2,Fix1,stimuli/Smell/11.jpg,right,112,right,1.81636956695002,1,Fix1-38,38
sub-21,Block2,Fix1,stimuli/Smell/34.jpg,right,113,right,1.43378051900072,1,Fix1-39,39
sub-21,Block2,Cond,stimuli/Wealth/59.jpg,left,114,left,2.20914450002601,1,Cond-39,39
sub-21,Block2,Fix1,stimuli/Smell/13.jpg,right,115,right,1.56900399399456,1,Fix1-40,40
sub-21,Block2,Fix1,stimuli/Smell/40.jpg,right,116,right,1.60759124404285,1,Fix1-41,41
sub-21,Block2,Fix2,stimuli/Dangerous/19.jpg,left,117,left,1.7713541489793,1,Fix2-38,38
sub-21,Block2,Fix2,stimuli/Dangerous/0.jpg,left,118,left,1.87328500597505,1,Fix2-39,39
sub-21,Block2,Fix1,stimuli/Smell/19.jpg,right,119,right,2.67840605397942,1,Fix1-42,42
sub-21,Block2,Cond,stimuli/Wealth/54.jpg,left,120,left,2.19628585298778,1,Cond-40,40
sub-21,Block2,Cond,stimuli/Wealth/51.jpg,right,121,right,1.69012185500469,1,Cond-41,41
sub-21,Block2,Cond,stimuli/Wealth/38.jpg,left,122,right,1.71974136098288,0,Cond-42,42
sub-21,Block2,Cond,stimuli/Wealth/27.jpg,right,123,left,2.86991180700716,0,Cond-43,43
sub-21,Block2,Fix2,stimuli/Dangerous/18.jpg,left,124,left,1.92816657101503,1,Fix2-40,40
sub-21,Block2,Fix1,stimuli/Smell/53.jpg,right,125,right,1.80455082503613,1,Fix1-43,43
sub-21,Block2,Fix1,stimuli/Smell/28.jpg,right,126,right,1.51344168698415,1,Fix1-44,44
sub-21,Block2,Fix1,stimuli/Smell/47.jpg,right,127,right,1.4523964250111,1,Fix1-45,45
sub-21,Block2,Fix2,stimuli/Dangerous/57.jpg,left,128,left,1.61064590798924,1,Fix2-41,41
sub-21,Block2,Cond,stimuli/Wealth/31.jpg,right,129,left,1.99132385704434,0,Cond-44,44
sub-21,Block2,Fix1,stimuli/Smell/7.jpg,right,130,right,1.59003708703676,1,Fix1-46,46
sub-21,Block2,Fix1,stimuli/Smell/26.jpg,right,131,right,1.57315588498022,1,Fix1-47,47
sub-21,Block2,Fix1,stimuli/Smell/1.jpg,right,132,right,1.36526678904193,1,Fix1-48,48
sub-21,Block2,Fix1,stimuli/Smell/15.jpg,right,133,right,1.38977251201868,1,Fix1-49,49
sub-21,Block2,Fix1,stimuli/Smell/43.jpg,right,134,right,1.21776587399654,1,Fix1-50,50
sub-21,Block2,Fix1,stimuli/Smell/51.jpg,right,135,right,1.13779969199095,1,Fix1-51,51
sub-21,Block2,Fix2,stimuli/Dangerous/23.jpg,left,136,left,1.51988169900142,1,Fix2-42,42
sub-21,Block2,Fix1,stimuli/Smell/48.jpg,right,137,right,1.41857943299692,1,Fix1-52,52
sub-21,Block2,Cond,stimuli/Wealth/5.jpg,left,138,left,2.59705951996148,1,Cond-45,45
sub-21,Block2,Cond,stimuli/Wealth/37.jpg,right,139,left,2.20582343300339,0,Cond-46,46
sub-21,Block2,Fix2,stimuli/Dangerous/35.jpg,left,140,left,2.44385880295886,1,Fix2-43,43
sub-21,Block2,Fix2,stimuli/Dangerous/12.jpg,left,141,left,1.80223099101568,1,Fix2-44,44
sub-21,Block2,Fix2,stimuli/Dangerous/2.jpg,left,142,left,1.52848307497334,1,Fix2-45,45
sub-21,Block2,Fix1,stimuli/Smell/37.jpg,right,143,right,1.8882595510222,1,Fix1-53,53
sub-21,Block2,Fix2,stimuli/Dangerous/40.jpg,left,144,left,1.6904351330013,1,Fix2-46,46
sub-21,Block2,Cond,stimuli/Wealth/14.jpg,right,145,right,2.13005802803673,1,Cond-47,47
sub-21,Block2,Fix2,stimuli/Dangerous/49.jpg,left,146,left,1.54565299296519,1,Fix2-47,47
sub-21,Block2,Cond,stimuli/Wealth/24.jpg,right,147,right,1.84094137896318,1,Cond-48,48
sub-21,Block2,Fix2,stimuli/Dangerous/27.jpg,left,148,left,1.56278644996928,1,Fix2-48,48
sub-21,Block2,Fix2,stimuli/Dangerous/6.jpg,left,149,left,1.18920681596501,1,Fix2-49,49
sub-21,Block2,Cond,stimuli/Wealth/53.jpg,right,150,right,1.58386216597864,1,Cond-49,49
sub-21,Block2,Cond,stimuli/Wealth/58.jpg,left,151,left,1.4375925110071,1,Cond-50,50
sub-21,Block2,Fix1,stimuli/Smell/25.jpg,right,152,right,1.19996600603918,1,Fix1-54,54
sub-21,Block2,Fix2,stimuli/Dangerous/43.jpg,left,153,left,1.56291884102393,1,Fix2-50,50
sub-21,Block2,Cond,stimuli/Wealth/16.jpg,right,154,right,2.74880582699552,1,Cond-51,51
sub-21,Block2,Fix2,stimuli/Dangerous/13.jpg,left,155,left,1.37431215000106,1,Fix2-51,51
sub-21,Block2,Cond,stimuli/Wealth/45.jpg,right,156,right,1.7505147010088,1,Cond-52,52
sub-21,Block2,Cond,stimuli/Wealth/8.jpg,left,157,left,1.5078804740333,1,Cond-53,53
sub-21,Block2,Fix2,stimuli/Dangerous/3.jpg,left,158,right,2.86173073295504,0,Fix2-52,52
sub-21,Block2,Cond,stimuli/Wealth/32.jpg,right,159,left,1.62237593205646,0,Cond-54,54
sub-21,Block2,Fix2,stimuli/Dangerous/53.jpg,left,160,left,1.49236476898659,1,Fix2-53,53
sub-21,Block2,Fix1,stimuli/Smell/24.jpg,right,161,right,1.69252090901136,1,Fix1-55,55
sub-21,Block2,Fix2,stimuli/Dangerous/16.jpg,left,162,left,4.64803393400507,1,Fix2-54,54
sub-21,Block2,Cond,stimuli/Wealth/21.jpg,right,163,left,8.00868781498866,0,Cond-55,55
sub-21,Block2,Fix2,stimuli/Dangerous/25.jpg,left,164,left,2.17520418897038,1,Fix2-55,55
sub-21,Block2,Fix2,stimuli/Dangerous/37.jpg,left,165,left,7.80233692302136,1,Fix2-56,56
sub-21,Block2,Fix1,stimuli/Smell/16.jpg,right,166,right,1.49956334900344,1,Fix1-56,56
sub-21,Block2,Fix1,stimuli/Smell/3.jpg,right,167,right,1.88271717604948,1,Fix1-57,57
sub-21,Block2,Fix2,stimuli/Dangerous/17.jpg,left,168,left,1.88917476194911,1,Fix2-57,57
sub-21,Block2,Cond,stimuli/Wealth/9.jpg,right,169,left,3.15167764999205,0,Cond-56,56
sub-21,Block2,Fix1,stimuli/Smell/9.jpg,right,170,right,1.6455249209539,1,Fix1-58,58
sub-21,Block2,Cond,stimuli/Wealth/7.jpg,left,171,left,2.23248431499815,1,Cond-57,57
sub-21,Block2,Fix2,stimuli/Dangerous/59.jpg,left,172,left,1.7121813010308,1,Fix2-58,58
sub-21,Block2,Fix1,stimuli/Smell/22.jpg,right,173,right,2.66722064802889,1,Fix1-59,59
sub-21,Block2,Fix1,stimuli/Smell/0.jpg,right,174,left,1.6768506100052,0,Fix1-60,60
sub-21,Block2,Cond,stimuli/Wealth/10.jpg,left,175,right,2.00651332101552,0,Cond-58,58
sub-21,Block2,Fix2,stimuli/Dangerous/36.jpg,left,176,left,2.33217808802146,1,Fix2-59,59
sub-21,Block2,Cond,stimuli/Wealth/11.jpg,right,177,left,10.7294704960077,0,Cond-59,59
sub-21,Block2,Fix2,stimuli/Dangerous/51.jpg,left,178,left,2.923187872977,1,Fix2-60,60
sub-21,Block2,Cond,stimuli/Wealth/33.jpg,right,179,left,4.83721940801479,0,Cond-60,60
sub-21,Block3,Fix1,stimuli/Old/27.jpg,left,0,left,2.4664909170242,1,Fix1-1,1
sub-21,Block3,Fix1,stimuli/Old/43.jpg,left,1,left,1.79367820796324,1,Fix1-2,2
sub-21,Block3,Cond,stimuli/Sad/23.jpg,right,2,right,1.65911366796354,1,Cond-1,1
sub-21,Block3,Fix1,stimuli/Old/45.jpg,left,3,left,1.38013844395755,1,Fix1-3,3
sub-21,Block3,Fix1,stimuli/Old/38.jpg,left,4,left,1.50494084396632,1,Fix1-4,4
sub-21,Block3,Cond,stimuli/Sad/22.jpg,right,5,right,1.28640550503042,1,Cond-2,2
sub-21,Block3,Fix2,stimuli/Small/16.jpg,right,6,left,2.46793329599313,0,Fix2-1,1
sub-21,Block3,Fix2,stimuli/Small/35.jpg,right,7,right,2.8689252170152,1,Fix2-2,2
sub-21,Block3,Fix1,stimuli/Old/3.jpg,left,8,right,2.34227663197089,0,Fix1-5,5
sub-21,Block3,Fix2,stimuli/Small/48.jpg,right,9,left,2.21545755298575,0,Fix2-3,3
sub-21,Block3,Fix2,stimuli/Small/30.jpg,right,10,right,2.28667823196156,1,Fix2-4,4
sub-21,Block3,Fix1,stimuli/Old/14.jpg,left,11,left,1.65439922199585,1,Fix1-6,6
sub-21,Block3,Cond,stimuli/Sad/27.jpg,right,12,right,1.97011484799441,1,Cond-3,3
sub-21,Block3,Cond,stimuli/Sad/59.jpg,left,13,right,1.19476797303651,0,Cond-4,4
sub-21,Block3,Fix2,stimuli/Small/0.jpg,right,14,right,2.79325639997842,1,Fix2-5,5
sub-21,Block3,Cond,stimuli/Sad/28.jpg,left,15,left,1.98866552603431,1,Cond-5,5
sub-21,Block3,Fix2,stimuli/Small/39.jpg,right,16,left,6.70204170799116,0,Fix2-6,6
sub-21,Block3,Cond,stimuli/Sad/56.jpg,left,17,right,2.56464180198964,0,Cond-6,6
sub-21,Block3,Cond,stimuli/Sad/38.jpg,right,18,left,1.93112104799366,0,Cond-7,7
sub-21,Block3,Cond,stimuli/Sad/52.jpg,left,19,left,1.92050253396155,1,Cond-8,8
sub-21,Block3,Fix2,stimuli/Small/37.jpg,right,20,left,2.36695923499065,0,Fix2-7,7
sub-21,Block3,Cond,stimuli/Sad/4.jpg,left,21,right,2.40833479503635,0,Cond-9,9
sub-21,Block3,Fix2,stimuli/Small/11.jpg,right,22,left,2.29644695197931,0,Fix2-8,8
sub-21,Block3,Fix1,stimuli/Old/18.jpg,left,23,left,1.39857418800239,1,Fix1-7,7
sub-21,Block3,Cond,stimuli/Sad/17.jpg,right,24,right,1.50917749997461,1,Cond-10,10
sub-21,Block3,Cond,stimuli/Sad/20.jpg,left,25,right,1.546499891032,0,Cond-11,11
sub-21,Block3,Cond,stimuli/Sad/29.jpg,right,26,left,2.2102976940223,0,Cond-12,12
sub-21,Block3,Fix2,stimuli/Small/33.jpg,right,27,left,3.46860590198776,0,Fix2-9,9
sub-21,Block3,Fix2,stimuli/Small/28.jpg,right,28,left,2.34266899898648,0,Fix2-10,10
sub-21,Block3,Fix1,stimuli/Old/34.jpg,left,29,left,1.43222915299702,1,Fix1-8,8
sub-21,Block3,Fix2,stimuli/Small/17.jpg,right,30,right,1.26964311301708,1,Fix2-11,11
sub-21,Block3,Fix1,stimuli/Old/40.jpg,left,31,left,1.28258159500547,1,Fix1-9,9
sub-21,Block3,Fix2,stimuli/Small/13.jpg,right,32,right,2.01841280597728,1,Fix2-12,12
sub-21,Block3,Fix2,stimuli/Small/5.jpg,right,33,left,2.18209015298635,0,Fix2-13,13
sub-21,Block3,Cond,stimuli/Sad/31.jpg,left,34,right,2.03002694802126,0,Cond-13,13
sub-21,Block3,Fix2,stimuli/Small/49.jpg,right,35,left,0.824971122026909,0,Fix2-14,14
sub-21,Block3,Cond,stimuli/Sad/43.jpg,left,36,right,3.37926398398122,0,Cond-14,14
sub-21,Block3,Fix1,stimuli/Old/39.jpg,left,37,left,1.94186192698544,1,Fix1-10,10
sub-21,Block3,Fix2,stimuli/Small/41.jpg,right,38,left,2.22753500298131,0,Fix2-15,15
sub-21,Block3,Cond,stimuli/Sad/57.jpg,left,39,left,1.88298718002625,1,Cond-15,15
sub-21,Block3,Fix1,stimuli/Old/8.jpg,left,40,left,1.71163294394501,1,Fix1-11,11
sub-21,Block3,Cond,stimuli/Sad/39.jpg,right,41,right,1.91299811197678,1,Cond-16,16
sub-21,Block3,Fix1,stimuli/Old/2.jpg,left,42,right,4.16557002899935,0,Fix1-12,12
sub-21,Block3,Fix1,stimuli/Old/0.jpg,left,43,left,2.52244707895443,1,Fix1-13,13
sub-21,Block3,Fix1,stimuli/Old/12.jpg,left,44,left,1.78527212800691,1,Fix1-14,14
sub-21,Block3,Fix2,stimuli/Small/26.jpg,right,45,right,2.07497275504284,1,Fix2-16,16
sub-21,Block3,Fix2,stimuli/Small/54.jpg,right,46,left,2.87535740702879,0,Fix2-17,17
sub-21,Block3,Fix2,stimuli/Small/3.jpg,right,47,left,1.86663987598149,0,Fix2-18,18
sub-21,Block3,Fix2,stimuli/Small/47.jpg,right,48,left,1.76004672498675,0,Fix2-19,19
sub-21,Block3,Fix1,stimuli/Old/10.jpg,left,49,right,1.33533401601017,0,Fix1-15,15
sub-21,Block3,Cond,stimuli/Sad/21.jpg,right,50,right,1.85874957800843,1,Cond-17,17
sub-21,Block3,Fix2,stimuli/Small/42.jpg,right,51,left,1.69932792003965,0,Fix2-20,20
sub-21,Block3,Fix1,stimuli/Old/19.jpg,left,52,left,1.41267577401595,1,Fix1-16,16
sub-21,Block3,Fix1,stimuli/Old/22.jpg,left,53,right,1.65570963604841,0,Fix1-17,17
sub-21,Block3,Fix1,stimuli/Old/59.jpg,left,54,left,1.63563669199357,1,Fix1-18,18
sub-21,Block3,Fix1,stimuli/Old/32.jpg,left,55,left,1.5115867270506,1,Fix1-19,19
sub-21,Block3,Cond,stimuli/Sad/5.jpg,right,56,right,2.34141051402548,1,Cond-18,18
sub-21,Block3,Fix2,stimuli/Small/23.jpg,right,57,right,1.67634448903846,1,Fix2-21,21
sub-21,Block3,Fix1,stimuli/Old/5.jpg,left,58,left,1.40572794195032,1,Fix1-20,20
sub-21,Block3,Fix1,stimuli/Old/11.jpg,left,59,left,1.61239454697352,1,Fix1-21,21
sub-21,Block3,Fix2,stimuli/Small/38.jpg,right,60,left,4.54896258999361,0,Fix2-22,22
sub-21,Block3,Cond,stimuli/Sad/33.jpg,left,61,right,2.24210591398878,0,Cond-19,19
sub-21,Block3,Fix1,stimuli/Old/9.jpg,left,62,left,1.78164598398143,1,Fix1-22,22
sub-21,Block3,Cond,stimuli/Sad/1.jpg,right,63,left,1.90297998802271,0,Cond-20,20
sub-21,Block3,Fix1,stimuli/Old/58.jpg,left,64,left,1.54522661498049,1,Fix1-23,23
sub-21,Block3,Cond,stimuli/Sad/55.jpg,right,65,left,2.44929243001388,0,Cond-21,21
sub-21,Block3,Fix2,stimuli/Small/18.jpg,right,66,left,1.9592499260325,0,Fix2-23,23
sub-21,Block3,Cond,stimuli/Sad/58.jpg,left,67,right,1.83967716002371,0,Cond-22,22
sub-21,Block3,Cond,stimuli/Sad/50.jpg,right,68,left,1.77723965101177,0,Cond-23,23
sub-21,Block3,Fix2,stimuli/Small/25.jpg,right,69,left,2.64397628599545,0,Fix2-24,24
sub-21,Block3,Fix1,stimuli/Old/30.jpg,left,70,left,3.23832931398647,1,Fix1-24,24
sub-21,Block3,Fix1,stimuli/Old/1.jpg,left,71,left,1.92719334497815,1,Fix1-25,25
sub-21,Block3,Cond,stimuli/Sad/11.jpg,right,72,left,1.93198213196592,0,Cond-24,24
sub-21,Block3,Fix2,stimuli/Small/55.jpg,right,73,left,1.77845356700709,0,Fix2-25,25
sub-21,Block3,Cond,stimuli/Sad/30.jpg,left,74,right,2.01035228604451,0,Cond-25,25
sub-21,Block3,Fix1,stimuli/Old/52.jpg,left,75,left,3.97328757896321,1,Fix1-26,26
sub-21,Block3,Cond,stimuli/Sad/54.jpg,right,76,left,3.83230106299743,0,Cond-26,26
sub-21,Block3,Fix1,stimuli/Old/26.jpg,left,77,left,2.63280950800981,1,Fix1-27,27
sub-21,Block3,Cond,stimuli/Sad/19.jpg,right,78,right,2.55688291002298,1,Cond-27,27
sub-21,Block3,Cond,stimuli/Sad/0.jpg,left,79,right,1.76177390199155,0,Cond-28,28
sub-21,Block3,Fix1,stimuli/Old/37.jpg,left,80,left,2.0146316740429,1,Fix1-28,28
sub-21,Block3,Cond,stimuli/Sad/3.jpg,right,81,left,1.77984307799488,0,Cond-29,29
sub-21,Block3,Cond,stimuli/Sad/34.jpg,left,82,left,2.3503302699537,1,Cond-30,30
sub-21,Block3,Fix2,stimuli/Small/21.jpg,right,83,right,2.00312603998464,1,Fix2-26,26
sub-21,Block3,Cond,stimuli/Sad/24.jpg,left,84,left,1.73596617102157,1,Cond-31,31
sub-21,Block3,Cond,stimuli/Sad/25.jpg,right,85,right,1.56159962899983,1,Cond-32,32
sub-21,Block3,Cond,stimuli/Sad/46.jpg,left,86,left,1.79748586402275,1,Cond-33,33
sub-21,Block3,Fix2,stimuli/Small/60.jpg,right,87,right,1.67652238800656,1,Fix2-27,27
sub-21,Block3,Cond,stimuli/Sad/45.jpg,left,88,left,1.42634421697585,1,Cond-34,34
sub-21,Block3,Fix2,stimuli/Small/58.jpg,right,89,left,2.87440068501746,0,Fix2-28,28
sub-21,Block3,Cond,stimuli/Sad/47.jpg,left,90,left,1.5830208180123,1,Cond-35,35
sub-21,Block3,Cond,stimuli/Sad/2.jpg,right,91,left,1.46041759499349,0,Cond-36,36
sub-21,Block3,Cond,stimuli/Sad/7.jpg,left,92,left,1.3639856580412,1,Cond-37,37
sub-21,Block3,Cond,stimuli/Sad/44.jpg,right,93,right,1.6788909320021,1,Cond-38,38
sub-21,Block3,Fix2,stimuli/Small/1.jpg,right,94,right,1.92776983499061,1,Fix2-29,29
sub-21,Block3,Fix1,stimuli/Old/42.jpg,left,95,left,1.76001088297926,1,Fix1-29,29
sub-21,Block3,Fix2,stimuli/Small/2.jpg,right,96,right,2.11306426400552,1,Fix2-30,30
sub-21,Block3,Fix2,stimuli/Small/10.jpg,right,97,right,1.45705958001781,1,Fix2-31,31
sub-21,Block3,Fix1,stimuli/Old/21.jpg,left,98,left,1.35268531000474,1,Fix1-30,30
sub-21,Block3,Fix1,stimuli/Old/55.jpg,left,99,left,1.87040237197652,1,Fix1-31,31
sub-21,Block3,Fix1,stimuli/Old/33.jpg,left,100,left,1.20747068099445,1,Fix1-32,32
sub-21,Block3,Fix2,stimuli/Small/6.jpg,right,101,right,1.31934115401236,1,Fix2-32,32
sub-21,Block3,Fix1,stimuli/Old/54.jpg,left,102,left,1.27271453698631,1,Fix1-33,33
sub-21,Block3,Fix1,stimuli/Old/15.jpg,left,103,right,1.94014960800996,0,Fix1-34,34
sub-21,Block3,Cond,stimuli/Sad/26.jpg,right,104,right,1.80525656900136,1,Cond-39,39
sub-21,Block3,Fix1,stimuli/Old/6.jpg,left,105,left,1.99963481898885,1,Fix1-35,35
sub-21,Block3,Fix2,stimuli/Small/53.jpg,right,106,right,3.0586275300011,1,Fix2-33,33
sub-21,Block3,Fix1,stimuli/Old/51.jpg,left,107,left,1.68161310401047,1,Fix1-36,36
sub-21,Block3,Fix2,stimuli/Small/51.jpg,right,108,right,2.98125272698235,1,Fix2-34,34
sub-21,Block3,Cond,stimuli/Sad/35.jpg,left,109,left,3.36196895100875,1,Cond-40,40
sub-21,Block3,Fix2,stimuli/Small/50.jpg,right,110,left,3.78712170396466,0,Fix2-35,35
sub-21,Block3,Fix2,stimuli/Small/20.jpg,right,111,right,2.40091058402322,1,Fix2-36,36
sub-21,Block3,Cond,stimuli/Sad/40.jpg,left,112,left,2.15365613502217,1,Cond-41,41
sub-21,Block3,Fix1,stimuli/Old/13.jpg,left,113,left,1.30522061901866,1,Fix1-37,37
sub-21,Block3,Cond,stimuli/Sad/37.jpg,right,114,right,1.54759578197263,1,Cond-42,42
sub-21,Block3,Cond,stimuli/Sad/53.jpg,left,115,left,1.8143281689845,1,Cond-43,43
sub-21,Block3,Fix1,stimuli/Old/47.jpg,left,116,left,1.47303569695214,1,Fix1-38,38
sub-21,Block3,Fix1,stimuli/Old/29.jpg,left,117,left,1.68370185996173,1,Fix1-39,39
sub-21,Block3,Fix1,stimuli/Old/41.jpg,left,118,left,1.50533344200812,1,Fix1-40,40
sub-21,Block3,Fix2,stimuli/Small/31.JPG,right,119,right,2.29777524102246,1,Fix2-37,37
sub-21,Block3,Fix2,stimuli/Small/12.jpg,right,120,right,1.38878814701457,1,Fix2-38,38
sub-21,Block3,Cond,stimuli/Sad/14.jpg,left,121,left,1.53287610097323,1,Cond-44,44
sub-21,Block3,Cond,stimuli/Sad/8.jpg,right,122,left,2.24171339604072,0,Cond-45,45
sub-21,Block3,Fix2,stimuli/Small/15.jpg,right,123,right,2.30176845798269,1,Fix2-39,39
sub-21,Block3,Cond,stimuli/Sad/41.jpg,left,124,left,1.86821949697332,1,Cond-46,46
sub-21,Block3,Fix1,stimuli/Old/31.jpg,left,125,left,1.87012616504217,1,Fix1-41,41
sub-21,Block3,Fix2,stimuli/Small/34.jpg,right,126,right,2.64840050699422,1,Fix2-40,40
sub-21,Block3,Cond,stimuli/Sad/9.jpg,left,127,left,1.60437584400643,1,Cond-47,47
sub-21,Block3,Cond,stimuli/Sad/36.jpg,right,128,right,2.28204357402865,1,Cond-48,48
sub-21,Block3,Fix1,stimuli/Old/28.jpg,left,129,left,1.75452995899832,1,Fix1-42,42
sub-21,Block3,Fix2,stimuli/Small/27.jpg,right,130,right,1.47338245698484,1,Fix2-41,41
sub-21,Block3,Cond,stimuli/Sad/51.jpg,left,131,left,1.36004523199517,1,Cond-49,49
sub-21,Block3,Fix2,stimuli/Small/22.jpg,right,132,left,4.21053273399593,0,Fix2-42,42
sub-21,Block3,Cond,stimuli/Sad/49.jpg,left,133,left,2.16433837800287,1,Cond-50,50
sub-21,Block3,Fix1,stimuli/Old/44.jpg,left,134,left,1.62899069004925,1,Fix1-43,43
sub-21,Block3,Cond,stimuli/Sad/32.jpg,right,135,right,1.85075943398988,1,Cond-51,51
sub-21,Block3,Cond,stimuli/Sad/16.jpg,left,136,left,1.75779559399234,1,Cond-52,52
sub-21,Block3,Fix2,stimuli/Small/32.jpg,right,137,right,1.63943325501168,1,Fix2-43,43
sub-21,Block3,Fix1,stimuli/Old/23.jpg,left,138,left,2.18379203503719,1,Fix1-44,44
sub-21,Block3,Cond,stimuli/Sad/18.jpg,right,139,right,1.43574958003592,1,Cond-53,53
sub-21,Block3,Fix2,stimuli/Small/46.jpg,right,140,left,2.34591985604493,0,Fix2-44,44
sub-21,Block3,Fix2,stimuli/Small/9.jpg,right,141,left,1.97931172401877,0,Fix2-45,45
sub-21,Block3,Cond,stimuli/Sad/10.jpg,left,142,left,1.86198881600285,1,Cond-54,54
sub-21,Block3,Fix1,stimuli/Old/49.jpg,left,143,left,1.9110390249989,1,Fix1-45,45
sub-21,Block3,Fix1,stimuli/Old/57.jpg,left,144,left,1.38283220300218,1,Fix1-46,46
